agency_id,route_id,shape_id,stop_sequence,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,arrival_offset,departure_offset,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
cr_transit,R11,S11,31,,Wright Bros Blvd & Frontage Rd (Kirkwood Sports),"grass, no sidewalk",41.89113732120,-91.68963843130,,,,,,,,,,,,
cr_transit,R11,S11,32,,Wright Brothers Blvd  & Atlantic Dr (far-side),concrete pad,41.89063529130,-91.67911748290,,,,,,,,,,,,
cr_transit,R11,S11,33,,Wright Brothers Blvd & Earhart Ln (far-side),"gravel shoulder, no sidewalk",41.89051481770,-91.66606162600,,,,,,,,,,,,
cr_transit,R11,S11,34,,Kirkwood Blvd across from Woodstone Ln,"gravel shoulder, no sidewalk",41.89592576070,-91.65635922730,,,,,,,,,,,,
cr_transit,R11,S11,35,,Kirkwood Blvd @ Prairie Point Middle School,grass to sidewalk,41.90162793870,-91.65630961410,,,,,,,,,,,,
cr_transit,R11,S11,36,,Kirkwood Blvd past the Kirkwood Cont. Ed. driveway,grass to sidewalk,41.90347411950,-91.65637803760,,,,,,,00:29:00,00:29:00,,,,
cr_transit,R11,S11,37,,76th Ave & Prairie Hawk Dr,grass to sidewalk,41.90515089710,-91.65810388480,,,,,,,,,,,,
cr_transit,R11,S11,38,,Prairie High School parking lot,concrete pad,41.90516864930,-91.66859677210,,,,,,,,,,,,
cr_transit,R11,S11,39,,76th Ave & 6th St,"gravel shoulder, no sidewalk",41.90543736570,-91.67598017900,,,,,,,,,,,,
cr_transit,R11,S11,40,,6th St & 66th Ave,"gravel shoulder, no sidewalk",41.91429748210,-91.67611397870,,,,,,,,,,,,
cr_transit,R11,S11,41,,6th St across from 63rd Ave,"gravel shoulder, no sidewalk",41.91830172420,-91.67621448240,,,,,,,,,,,,
cr_transit,R11,S11,42,,6th St across from 60th Ave,"gravel shoulder, no sidewalk",41.91966608960,-91.67622811990,,,,,,,,,,,,
cr_transit,R11,S11,43,,6th St & 58th Ave (far-side),"gravel shoulder, no sidewalk",41.92188561420,-91.67621819060,,,,,,,00:35:00,00:35:00,,,,
cr_transit,R11,S11,44,,5511 6th St,"gravel shoulder, no sidewalk",41.92411045720,-91.67624004810,,,,,,,,,,,,
cr_transit,R11,S11,45,,6th St & 50th Ave Ct,"grass, no sidewalk",41.92937030790,-91.67615887000,,,,,,,,,,,,
cr_transit,R11,S11,46,,6th St & Hawkeye Downs Rd,"gravel shoulder, no sidewalk",41.93350620890,-91.67601440320,,,,,,,,,,,,
cr_transit,R11,S11,47,,6th St. @ Railroad Tracks,"gravel shoulder, no sidewalk",41.93965076780,-91.67594736670,,,,,,,,,,,,
cr_transit,R11,S11,48,,6th St & 33rd Ave (far-side),gravel shoulder to sidewalk,41.94351188550,-91.67605809960,,,,,,,,,,,,
cr_transit,R11,S11,49,,6th St & Gateway Pl,"gravel shoulder, no sidewalk",41.94546665440,-91.67630216590,,,,,,,,,,,,
cr_transit,R11,S11,50,,2981 6th St (Gateway Gardens),"gravel shoulder, no sidewalk",41.94805375030,-91.67646941620,,,,,,,,,,,,
cr_transit,R11,S11,51,,6th St & 28th Ave,"gravel shoulder, no sidewalk",41.94961961130,-91.67670687390,,,,,,,,,,,,
cr_transit,R11,S11,52,,6th St & 27th Ave,"gravel shoulder, no sidewalk",41.95142621230,-91.67692126360,,,,,,,,,,,,
cr_transit,R11,S11,53,,6th St & Cherry Dr (far-side),"gravel shoulder, no sidewalk",41.95391141520,-91.67696503100,,,,,,,,,,,,
cr_transit,R11,S11,54,,6th St across from 22nd Ave (Road Ranger),concrete pad,41.95677993040,-91.67699051650,,,,,,,,,,,,
cr_transit,R11,S11,55,,6th St across from 20th Ave,grass to sidewalk,41.95870579480,-91.67706862400,,,,,,,,,,,,
cr_transit,R11,S11,56,,6th St & 16th Ave,grass to sidewalk,41.96163455770,-91.67694576320,,,,,,,00:40:00,00:40:00,,,,
cr_transit,R11,S11,57,,385 16th Ave,grass to sidewalk,41.96168510090,-91.67409487020,,,,,,,,,,,,
cr_transit,R11,S11,58,,16th Ave & L St (far-side),grass to sidewalk,41.96163749230,-91.67114435770,,,,,,,,,,,,
cr_transit,R11,S11,59,,16th Ave & K St,corner sidewalk,41.96162098860,-91.66878293850,,,,,,,,,,,,
cr_transit,R11,S11,60,,J St & 15th Ave,corner sidewalk,41.96255648580,-91.66712386810,,,,,,,,,,,,
cr_transit,R11,S11,61,,J St & 14th Ave,corner sidewalk,41.96374381480,-91.66714562290,,,,,,,,,,,,
cr_transit,R11,S11,62,,2nd St & 12th Ave,corner sidewalk,41.96587147140,-91.66777692050,,,,,,,,,,,,
cr_transit,R11,S11,63,,2nd St & 10th Ave (Linn Co Admin),corner sidewalk,41.96769765300,-91.66881704320,,,,,,,,,,,,
cr_transit,R11,S11,64,,115 8th Ave (Metco Credit Union),grass to sidewalk,41.96960292090,-91.66971423790,,,,,,,,,,,,
cr_transit,R11,S11,65,,3rd St & 7th Ave,concrete pad,41.97426090880,-91.66204830610,,,,,,,,,,,,
cr_transit,R11,S11,66,,Ground Transportation Center,concrete pad,41.97543346620,-91.66660236490,,,,,,,00:50:00,00:50:00,,,,
cr_transit,R12,S12,01,,Ground Transportation Center,concrete pad,41.97541986250,-91.66662091740,,,,,,,00:00:00,00:00:00,,,,
cr_transit,R12,S12,02,,7th Ave & 2nd St,concrete pad,41.97349473240,-91.66350404440,,,,,,,,,,,,
cr_transit,R12,S12,03,,8th Ave & 1st St,grass to sidewalk,41.97010786790,-91.66881371680,,,,,,,,,,,,
cr_transit,R12,S12,04,,8th Ave & 3rd St,corner sidewalk,41.96920395160,-91.67130457860,,,,,,,,,,,,
cr_transit,R12,S12,05,,8th Ave & 4th St,corner sidewalk,41.96844836550,-91.67453505390,,,,,,,,,,,,
cr_transit,R12,S12,06,,812 6th St  (Jim's Foods),concrete pad,41.96799380260,-91.67718997630,,,,,,,,,,,,
cr_transit,R12,S12,07,,6th St & 10th Ave  (RR Tracks),concrete pad,41.96650684600,-91.67724548780,,,,,,,,,,,,
cr_transit,R12,S12,08,,6th St & 12th Ave,concrete pad,41.96531354790,-91.67720637520,,,,,,,,,,,,
cr_transit,R12,S12,09,,6th St & 15th Ave,corner sidewalk,41.96298379940,-91.67715659470,,,,,,,,,,,,
cr_transit,R12,S12,10,,6th St & 16th Ave  (Hy-Vee Drugstore),concrete pad,41.96202336510,-91.67724989120,,,,,,,,,,,,
cr_transit,R12,S12,11,,6th St & 19th Ave,grass to sidewalk,41.95983770660,-91.67734655660,,,,,,,,,,,,
cr_transit,R12,S12,12,,6th St & 20th Ave,corner sidewalk,41.95883730840,-91.67727140390,,,,,,,,,,,,
cr_transit,R12,S12,13,,6th St & 22nd Ave,corner sidewalk,41.95672034440,-91.67728818520,,,,,,,00:07:00,00:07:00,,,,
cr_transit,R12,S12,14,,Wilson Ave & 8th St (far-side),concrete pad,41.95620456840,-91.67988380450,,,,,,,,,,,,
cr_transit,R12,S12,15,,Wilson Ave & 11th St (far-side),"grass, no sidewalk",41.95624506820,-91.68374174370,,,,,,,,,,,,
cr_transit,R12,S12,16,,Wilson Ave & 12th St,"grass, no sidewalk",41.95626483320,-91.68589118110,,,,,,,,,,,,
cr_transit,R12,S12,17,,12th St & 26th Ave Ct (Options & Linn Co Comm Services),corner sidewalk,41.95335410280,-91.68700147590,,,,,,,,,,,,
cr_transit,R12,S12,18,,12th St & Kroenert Ct (27th Ave),"grass, no sidewalk",41.95139260090,-91.68703102590,,,,,,,,,,,,
cr_transit,R12,S12,19,,12th St & 29th Ave,"grass, no sidewalk",41.94906643990,-91.68683455250,,,,,,,,,,,,
cr_transit,R12,S12,20,,1051 29th Ave  (Hinzman Center steps),"concrete pad, no sidewalk",41.94886703390,-91.68432721700,,,,,,,,,,,,
cr_transit,R12,S12,21,,901 29th Ave  (Nelson Center),concrete pad,41.94881364100,-91.68190961300,,,,,,,,,,,,
cr_transit,R12,S12,22,,29th Ave across from 7th St,"grass, no sidewalk",41.94879316150,-91.67940382700,,,,,,,,,,,,
cr_transit,R12,S12,23,,29th Ave & 6th St,"grass, no sidewalk",41.94867517670,-91.67699041520,,,,,,,,,,,,
cr_transit,R12,S12,24,,6th St & 32nd Ave  (Cambridge),"gravel shoulder, no sidewalk",41.94568130130,-91.67665927070,,,,,,,00:13:00,00:13:00,,,,
cr_transit,R12,S12,25,,610 33rd Ave  (McDonald's),grass to sidewalk,41.94317496280,-91.67776525940,,,,,,,,,,,,
cr_transit,R12,S12,26,,33rd Ave across from Square D Dr,"grass, no sidewalk",41.94319062930,-91.68015442680,,,,,,,,,,,,
cr_transit,R12,S12,27,,33rd Ave & 12th St,corner sidewalk,41.94357047120,-91.68471863640,,,,,,,,,,,,
cr_transit,R12,S12,28,,33rd Ave across from Prairie Creek Rd,grass to sidewalk,41.94567661650,-91.69761529950,,,,,,,,,,,,
cr_transit,R12,S12,29,,33rd Ave across from 21st St,concrete pad,41.94568909230,-91.70027181310,,,,,,,,,,,,
cr_transit,R12,S12,30,,33rd Ave & Hallbrook St,grass to sidewalk,41.94573976410,-91.70271181630,,,,,,,,,,,,
cr_transit,R12,S12,31,,2700 33rd Ave (Faith Christian Learning Center),grass to sidewalk,41.94571224000,-91.70773910480,,,,,,,,,,,,
cr_transit,R12,S12,32,,33rd Ave & Bramble Rd (far-side),concrete pad,41.94574341260,-91.71121687780,,,,,,,,,,,,
cr_transit,R12,S12,33,,33rd Ave & Eden Ln,grass to sidewalk,41.94577411090,-91.71420237360,,,,,,,,,,,,
cr_transit,R12,S12,34,,33rd Ave & Edgewood Rd (far-side at Wal-Mart driveway),grass to sidewalk,41.94580459210,-91.71698365150,,,,,,,00:18:00,00:18:00,,,,
cr_transit,R12,S12,35,,Wiley Blvd across from 31st Ave (Wal-Mart),grass to sidewalk,41.94712212740,-91.72094160540,,,,,,,,,,,,
cr_transit,R12,S12,36,,Wiley Blvd  @ Westdale Mall entrance,"grass, no sidewalk",41.95050191000,-91.72262167020,,,,,,,,,,,,
cr_transit,R12,S12,37,,2230 Wilson Ave (Veterans Affairs),concrete pad,41.95662829530,-91.72677044140,,,,,,,,,,,,
cr_transit,R12,S12,38,,Wilson Ave across from Hames St,"grass, no sidewalk",41.95664650270,-91.73123925310,,,,,,,,,,,,
cr_transit,R12,S12,39,,Wilson Ave across from Troy St,"grass, no sidewalk",41.95669012810,-91.73499161040,,,,,,,,,,,,
cr_transit,R12,S12,40,,Wilson Ave & West Post Rd,"grass, no sidewalk",41.95672748080,-91.74023306840,,,,,,,,,,,,
cr_transit,R12,S12,41,,West Post Rd & 20th Ave,"grass, no sidewalk",41.96026732340,-91.74031745610,,,,,,,,,,,,
cr_transit,R12,S12,42,,West Post Rd & 18th Ave,"grass, no sidewalk",41.96204436090,-91.74032893310,,,,,,,,,,,,
cr_transit,R12,S12,43,,West Post Rd & 16th Ave,"grass, no sidewalk",41.96371403080,-91.74027218610,,,,,,,00:25:00,00:25:00,,,,
cr_transit,R12,S12,44,,5141 16th Ave (Affordable Self Storage),"grass, no sidewalk",41.96373668180,-91.73782861960,,,,,,,,,,,,
cr_transit,R12,S12,45,,5101 16th Ave (Vineyard Church),"grass, no sidewalk",41.96370146400,-91.73578322040,,,,,,,,,,,,
cr_transit,R12,S12,46,,16th Ave & Jacolyn Dr,"grass, no sidewalk",41.96353616190,-91.73080496740,,,,,,,,,,,,
cr_transit,R12,S12,47,,16th Ave & Wiley Blvd,"grass, no sidewalk",41.96356764500,-91.72615434030,,,,,,,,,,,,
cr_transit,R12,S12,48,,Wiley Blvd & Post Office entrance,grass to sidewalk,41.96089015350,-91.72595828750,,,,,,,,,,,,
cr_transit,R12,S12,49,,4069 21st Ave,concrete pad,41.95911684830,-91.72464417940,,,,,,,,,,,,
cr_transit,R12,S12,50,,2106 Westdale Dr,concrete pad,41.95801332870,-91.72287777090,,,,,,,,,,,,
cr_transit,R12,S12,51,,Westdale Dr & Wilson Ave,concrete pad,41.95666214200,-91.72292027170,,,,,,,,,,,,
cr_transit,R12,S12,52,,Westdale Dr & Ladd Library,concrete pad,41.95590246210,-91.72273644020,,,,,,,,,,,,
cr_transit,R12,S12,53,,Westdale Mall,concrete pad,41.95322212850,-91.71941277230,,,,,,,00:35:00,00:35:00,,,,
cr_transit,R12,S12,54,,Edgewood Rd & Wilson Ave,grass to sidewalk,41.95622719440,-91.71604258040,,,,,,,,,,,,
cr_transit,R12,S12,55,,Wilson Ave across from Kenrich Dr,grass to sidewalk,41.95636993070,-91.71503790770,,,,,,,,,,,,
cr_transit,R12,S12,56,,Wilson Ave & 31st St,corner sidewalk,41.95636211820,-91.71261693140,,,,,,,,,,,,
cr_transit,R12,S12,57,,Wilson Ave & 29th St,corner sidewalk,41.95628642580,-91.71015346680,,,,,,,,,,,,
cr_transit,R12,S12,58,,Wilson Ave across from 26th St,grass to sidewalk,41.95632602940,-91.70689694940,,,,,,,,,,,,
cr_transit,R12,S12,59,,Wilson Ave & Lori Dr,corner sidewalk,41.95629981230,-91.70470425250,,,,,,,,,,,,
cr_transit,R12,S12,60,,Wilson Ave & Newport Dr,grass to sidewalk,41.95627528300,-91.70225945450,,,,,,,,,,,,
cr_transit,R12,S12,61,,Wilson Ave across from Balsam Dr,"grass, no sidewalk",41.95627814880,-91.69979839250,,,,,,,,,,,,
cr_transit,R12,S12,62,,Wilson Ave & 18th St,"grass, no sidewalk",41.95624256600,-91.69685846240,,,,,,,,,,,,
cr_transit,R12,S12,63,,1467 Wilson Ave  (RR Tracks),"grass, no sidewalk",41.95620771440,-91.69425814340,,,,,,,,,,,,
cr_transit,R12,S12,64,,Wilson Ave across from 14th St,"grass, no sidewalk",41.95619074400,-91.69137656940,,,,,,,,,,,,
cr_transit,R12,S12,65,,Wilson Ave across from 13th St,"grass, no sidewalk",41.95615900430,-91.68861666080,,,,,,,,,,,,
cr_transit,R12,S12,66,,Wilson Ave & 12th St (far-side),"grass, no sidewalk",41.95614328500,-91.68560655310,,,,,,,,,,,,
cr_transit,R12,S12,67,,Wilson Ave across from 11th St,"grass, no sidewalk",41.95609563360,-91.68372962150,,,,,,,,,,,,
cr_transit,R12,S12,68,,Wilson Ave across from 9th St,"grass, no sidewalk",41.95605841650,-91.68120726380,,,,,,,,,,,,
cr_transit,R12,S12,69,,Wilson Ave across from 8th St,"grass, no sidewalk",41.95603498010,-91.67923440490,,,,,,,00:42:00,00:42:00,,,,
cr_transit,R12,S12,70,,6th St across from 22nd Ave (Road Ranger),concrete pad,41.95677167710,-91.67698781560,,,,,,,,,,,,
cr_transit,R12,S12,71,,6th St across from 20th Ave,grass to sidewalk,41.95871038850,-91.67703997470,,,,,,,,,,,,
cr_transit,R12,S12,72,,6th St & 16th Ave,corner sidewalk,41.96162712600,-91.67694023780,,,,,,,,,,,,
cr_transit,R12,S12,73,,6th St & 15th Ave,concrete pad,41.96273352530,-91.67697323520,,,,,,,,,,,,
cr_transit,R12,S12,74,,6th St & 10th Ave (RR Tracks),grass to sidewalk,41.96608375600,-91.67692856300,,,,,,,,,,,,
cr_transit,R12,S12,75,,6th St & 8th Ave,grass to sidewalk,41.96826262320,-91.67690748020,,,,,,,,,,,,
cr_transit,R12,S12,76,,8th Ave & 4th St,corner sidewalk,41.96824336250,-91.67479000890,,,,,,,,,,,,
cr_transit,R12,S12,77,,8th Ave & 3rd St,grass to sidewalk,41.96894595200,-91.67144934310,,,,,,,,,,,,
cr_transit,R12,S12,78,,115 8th Ave (Metco Credit Union),grass to sidewalk,41.96960292090,-91.66971423790,,,,,,,,,,,,
cr_transit,R12,S12,79,,3rd St & 7th Ave,concrete pad,41.97426334750,-91.66208162640,,,,,,,,,,,,
cr_transit,R12,S12,80,,Ground Transportation Center,concrete pad,41.97541794090,-91.66661667790,,,,,,,00:50:00,00:50:00,,,,
cr_transit,R02,S02,01,,Ground Transportation Center,concrete pad,41.97541986250,-91.66662091740,,,,,,,00:00:00,00:00:00,,,,
cr_transit,R02,S02,02,,5th Ave & RR tracks,concrete pad,41.97648306150,-91.66296452150,,,,,,,,,,,,
cr_transit,R02,S02,03,,5th Ave & 6th St,corner sidewalk,41.97770600430,-91.66080589400,,,,,,,,,,,,
cr_transit,R02,S02,04,,5th Ave & 8th St,corner sidewalk,41.97894572610,-91.65860033870,,,,,,,,,,,,
cr_transit,R02,S02,05,,5th Ave & 10th St,grass to sidewalk,41.98025617920,-91.65639619950,,,,,,,,,,,,
cr_transit,R02,S02,06,,10th St @ Mercy Medical Center,concrete pad,41.97933575430,-91.65541204600,,,,,,,,,,,,
cr_transit,R02,S02,07,,7th Ave & 9th St,corner sidewalk,41.97524125700,-91.65642646260,,,,,,,,,,,,
cr_transit,R02,S02,08,,7th Ave & 11th St,concrete pad,41.97356472450,-91.65475848830,,,,,,,,,,,,
cr_transit,R02,S02,09,,12th Ave across from 8th St  (Metro High School),grass to sidewalk,41.97321957680,-91.65285557690,,,,,,,,,,,,
cr_transit,R02,S02,10,,9th St & 12th Ave (far-side),concrete pad,41.97417542820,-91.65146786670,,,,,,,00:05:00,00:05:00,,,,
cr_transit,R02,S02,11,,9th St & 10th Ave,corner sidewalk,41.97560258720,-91.65306555400,,,,,,,,,,,,
cr_transit,R02,S02,12,,9th St & 8th Ave,corner sidewalk,41.97724256280,-91.65471943550,,,,,,,,,,,,
cr_transit,R02,S02,13,,8th Ave & 10th St,corner sidewalk,41.97779096990,-91.65381342310,,,,,,,,,,,,
cr_transit,R02,S02,14,,Mt Vernon Rd & 15th St,concrete pad,41.97728878520,-91.64970569580,,,,,,,,,,,,
cr_transit,R02,S02,15,,1705 Mt Vernon Rd  (cemetary driveway),"grass, no sidewalk",41.97721186730,-91.64569033190,,,,,,,,,,,,
cr_transit,R02,S02,16,,Mt Vernon Rd & 19th St (second intersection),concrete pad,41.97712747380,-91.64232850850,,,,,,,,,,,,
cr_transit,R02,S02,17,,Mt Vernon Rd & 21st St,grass to sidewalk,41.97694601760,-91.63862391540,,,,,,,,,,,,
cr_transit,R02,S02,18,,Mt Vernon Rd & 23rd St,grass to sidewalk,41.97686360640,-91.63495629100,,,,,,,,,,,,
cr_transit,R02,S02,19,,Mt Vernon Rd across from Forest Dr (Hy-Vee Drugstore),concrete pad,41.97690622520,-91.63274811400,,,,,,,,,,,,
cr_transit,R02,S02,20,,Mt Vernon Rd & 26th St,grass to sidewalk,41.97683900160,-91.63078380650,,,,,,,,,,,,
cr_transit,R02,S02,21,,Mt Vernon Rd & Memorial Dr,corner sidewalk,41.97673304480,-91.62836006940,,,,,,,00:10:00,00:10:00,,,,
cr_transit,R02,S02,22,,1017 Memorial Dr  (across from Meadows Apts),"grass, no sidewalk",41.97511988320,-91.62819711390,,,,,,,,,,,,
cr_transit,R02,S02,23,,Memorial Dr across from 14th Ave,"grass, no sidewalk",41.97291552600,-91.62815202070,,,,,,,,,,,,
cr_transit,R02,S02,24,,Seely Ave & 27th St (far-side),"grass, no sidewalk",41.97167797550,-91.62797705310,,,,,,,,,,,,
cr_transit,R02,S02,25,,Seely Ave & 28th St,"grass, no sidewalk",41.97204239480,-91.62636801790,,,,,,,,,,,,
cr_transit,R02,S02,26,,Seely Ave & 30th St,"grass, no sidewalk",41.97120540240,-91.62330385840,,,,,,,,,,,,
cr_transit,R02,S02,27,,Pioneer Ave & 31st St,corner sidewalk,41.96952847560,-91.62203338650,,,,,,,,,,,,
cr_transit,R02,S02,28,,3311 Pioneer Ave  (Bella Vista Apts),concrete pad,41.96947478720,-91.61943934660,,,,,,,,,,,,
cr_transit,R02,S02,29,,34th St & Bel Air Dr,corner sidewalk,41.97023631850,-91.61824164770,,,,,,,,,,,,
cr_transit,R02,S02,30,,Bel Air Dr & 36th St,corner sidewalk,41.97027152460,-91.61598586410,,,,,,,,,,,,
cr_transit,R02,S02,31,,Bel Air Dr & 38th St,corner sidewalk,41.97046604530,-91.61300852710,,,,,,,,,,,,
cr_transit,R02,S02,32,,38th St & 14th Ave,grass to sidewalk,41.97192196500,-91.61280490900,,,,,,,,,,,,
cr_transit,R02,S02,33,,38th St & Pilicer Dr,"grass, no sidewalk",41.97506183960,-91.61301264790,,,,,,,,,,,,
cr_transit,R02,S02,34,,38th St across from Harold Dr,"grass, no sidewalk",41.97650330540,-91.61411874500,,,,,,,,,,,,
cr_transit,R02,S02,35,,Mt Vernon Rd across from 40th St (MercyCare),grass to sidewalk,41.97672513080,-91.61128351900,,,,,,,,,,,,
cr_transit,R02,S02,36,,Hy-Vee,concrete pad,41.97551256290,-91.60988651240,,,,,,,00:20:00,00:20:00,,,,
cr_transit,R02,S02,37,,42nd St & Mt Vernon Rd,corner sidewalk,41.97674429810,-91.60857862620,,,,,,,,,,,,
cr_transit,R02,S02,38,,East Post Rd & East Post Ct,grass to sidewalk,41.97763333260,-91.60617308520,,,,,,,,,,,,
cr_transit,R02,S02,39,,East Post Rd. &  Beaver Hollow (south intersection),grass to sidewalk,41.97906424360,-91.60660909790,,,,,,,,,,,,
cr_transit,R02,S02,40,,East Post Rd. & East Post Rd.,"grass, no sidewalk",41.98088495640,-91.60666670510,,,,,,,,,,,,
cr_transit,R02,S02,41,,Trailridge Rd across from Parkland Dr,concrete pad,41.98599064080,-91.60492557680,,,,,,,,,,,,
cr_transit,R02,S02,42,,Trailridge Rd & Andover Ln,grass to sidewalk,41.98628725260,-91.60763929900,,,,,,,,,,,,
cr_transit,R02,S02,43,,Trailridge Rd & Red Fox Rd,"grass, no sidewalk",41.98625058440,-91.60942058390,,,,,,,,,,,,
cr_transit,R02,S02,44,,Trailridge Rd & Indiandale Rd,"grass, no sidewalk",41.98624304080,-91.61205335190,,,,,,,,,,,,
cr_transit,R02,S02,45,,Indiandale Rd & Bever Ave,"grass, no sidewalk",41.98378685090,-91.61459165050,,,,,,,,,,,,
cr_transit,R02,S02,46,,34th St & Iowa Ave,"grass, no sidewalk",41.98210299740,-91.61861874350,,,,,,,,,,,,
cr_transit,R02,S02,47,,34th St & Soutter Ave,"grass, no sidewalk",41.98012909410,-91.61855309060,,,,,,,,,,,,
cr_transit,R02,S02,48,,Dalewood Ave & 36th St,corner sidewalk,41.97839134000,-91.61613821620,,,,,,,,,,,,
cr_transit,R02,S02,49,,Dalewood Ave & 38th St,corner sidewalk,41.97839561180,-91.61446168020,,,,,,,,,,,,
cr_transit,R02,S02,50,,38th St & Mt Vernon Rd,corner sidewalk,41.97698412950,-91.61447513940,,,,,,,,,,,,
cr_transit,R02,S02,51,,Mt Vernon Rd & 34th St,grass to sidewalk,41.97697033570,-91.61823608990,,,,,,,,,,,,
cr_transit,R02,S02,52,,Mt Vernon Rd & 32nd St,grass to sidewalk,41.97699049940,-91.62133203200,,,,,,,,,,,,
cr_transit,R02,S02,53,,Mt Vernon Rd & 30th St,concrete pad,41.97696727080,-91.62379146430,,,,,,,,,,,,
cr_transit,R02,S02,54,,Mt Vernon Rd & Memorial Dr,corner sidewalk,41.97703783950,-91.62805691820,,,,,,,00:28:00,00:28:00,,,,
cr_transit,R02,S02,55,,Memorial Dr across from Buchanon Dr,"grass, no sidewalk",41.97939808580,-91.62814492710,,,,,,,,,,,,
cr_transit,R02,S02,56,,Memorial Dr & Virginia Dr,"grass, no sidewalk",41.98146089240,-91.62818429080,,,,,,,,,,,,
cr_transit,R02,S02,57,,Memorial Dr & Bever Ave,corner sidewalk,41.98418042580,-91.62817063400,,,,,,,,,,,,
cr_transit,R02,S02,58,,Bever Ave & Woodland Dr,corner sidewalk,41.98434730470,-91.63026856670,,,,,,,,,,,,
cr_transit,R02,S02,59,,Bever Ave before Forest Dr.,grass to sidewalk,41.98438062720,-91.63315605260,,,,,,,,,,,,
cr_transit,R02,S02,60,,Forest Dr across from Washington Ave,"grass, no sidewalk",41.98531820640,-91.63388036540,,,,,,,,,,,,
cr_transit,R02,S02,61,,Forest Dr & Grande Ave,corner sidewalk,41.98671287560,-91.63405064910,,,,,,,,,,,,
cr_transit,R02,S02,62,,Forest Dr & Blake Blvd,grass to sidewalk,41.98844604230,-91.63326433290,,,,,,,,,,,,
cr_transit,R02,S02,63,,Forest Dr across from Dows Ln,"grass, no sidewalk",41.99191971850,-91.63403523060,,,,,,,,,,,,
cr_transit,R02,S02,64,,Cottage Grove Ave & Forest Dr (far-side) (Wash. H.S.),concrete pad,41.99530319470,-91.63377449980,,,,,,,00:33:00,00:33:00,,,,
cr_transit,R02,S02,65,,Cottage Grove Ave across from Foxburne,grass to sidewalk,41.99532960330,-91.63566815230,,,,,,,,,,,,
cr_transit,R02,S02,66,,Cottage Grove Ave & 1st Ave (before the turn lane),grass to sidewalk,41.99537997560,-91.63803709150,,,,,,,,,,,,
cr_transit,R02,S02,67,,1st Ave & 20th St NE (far-side),grass to sidewalk,41.99476606260,-91.64106051850,,,,,,,,,,,,
cr_transit,R02,S02,68,,19th St & 3rd Ave,corner sidewalk,41.99109450200,-91.64276116220,,,,,,,,,,,,
cr_transit,R02,S02,69,,19th St & Blake Blvd,corner sidewalk,41.98885504010,-91.64276181320,,,,,,,,,,,,
cr_transit,R02,S02,70,,19th St & Park Ave,corner sidewalk,41.98667404030,-91.64288849360,,,,,,,,,,,,
cr_transit,R02,S02,71,,19th St & Bever Ave,corner sidewalk,41.98461929200,-91.64300252680,,,,,,,00:37:00,00:37:00,,,,
cr_transit,R02,S02,72,,4th Ave & 18th St,corner sidewalk,41.98359453020,-91.64452103200,,,,,,,,,,,,
cr_transit,R02,S02,73,,4th Ave & 16th St,corner sidewalk,41.98370204120,-91.64762334300,,,,,,,,,,,,
cr_transit,R02,S02,74,,15th St & 5th Ave,corner sidewalk,41.98276578530,-91.65063185440,,,,,,,,,,,,
cr_transit,R02,S02,75,,15th St & 7th Ave,corner sidewalk,41.98072650810,-91.65060970310,,,,,,,,,,,,
cr_transit,R02,S02,76,,15th St & Mt Vernon Rd,corner sidewalk,41.97766178380,-91.65049735630,,,,,,,,,,,,
cr_transit,R02,S02,77,,10th St past McKinley School,concrete pad,41.97960209800,-91.65536988620,,,,,,,,,,,,
cr_transit,R02,S02,78,,4th Ave & 8th St,corner sidewalk,41.98011588820,-91.65929985050,,,,,,,,,,,,
cr_transit,R02,S02,79,,4th Ave & 6th St,corner sidewalk,41.97869365720,-91.66175372040,,,,,,,,,,,,
cr_transit,R02,S02,80,,4th Ave & RR tracks,concrete pad,41.97752361350,-91.66399748290,,,,,,,,,,,,
cr_transit,R02,S02,81,,Ground Transportation Center,concrete pad,41.97541794090,-91.66661667800,,,,,,,00:50:00,00:50:00,,,,
cr_transit,R04,S04,01,,Ground Transportation Center,concrete pad,41.97543346630,-91.66660236490,,,,,,,00:00:00,00:00:00,,,,
cr_transit,R04,S04,02,,5th Ave & RR tracks,concrete pad,41.97648306150,-91.66296452150,,,,,,,,,,,,
cr_transit,R04,S04,03,,5th Ave & 6th St,corner sidewalk,41.97770600430,-91.66080589400,,,,,,,,,,,,
cr_transit,R04,S04,4,,5th Ave & 8th St,corner sidewalk,41.97895671000,-91.65858556710,,,,,,,,,,,,
cr_transit,R04,S04,5,,5th Ave & 10th St,grass to sidewalk,41.98025617920,-91.65639619950,,,,,,,,,,,,
cr_transit,R04,S04,6,,5th Ave & McKinley St (McKinley School),grass to sidewalk,41.98071953890,-91.65565291940,,,,,,,,,,,,
cr_transit,R04,S04,7,,5th Ave & 12th St,corner sidewalk,41.98155083270,-91.65417566400,,,,,,,,,,,,
cr_transit,R04,S04,8,,5th Ave & 14th St,corner sidewalk,41.98263861700,-91.65237223830,,,,,,,,,,,,
cr_transit,R04,S04,9,,15th St & 4th Ave,corner sidewalk,41.98359552040,-91.65032814880,,,,,,,,,,,,
